;temp_air;relative_humidity;ghi;dni;dhi;IR(h);wind_speed;wind_direction;pressure;precipitable_water
2025-06-10 17:00:00;30,39;44,05;727,0;846,6;99,0;422,3;4,41;111,0;97810,0;0,1
2025-06-10 18:00:00;30,63;42,6;571,0;835,57;76,0;423,85;4,14;113,0;97750,0;0,1
2025-06-10 19:00:00;30,01;45,45;317,0;485,19;123,0;422,65;3,17;109,0;97770,0;0,1
2025-06-10 20:00:00;29,29;48,5;128,0;479,62;43,0;416,85;2,48;110,0;97770,0;0,1
2025-06-10 21:00:00;27,82;51,55;0,0;0,0;0,0;398,65;2,21;111,0;97840,0;0,1
2025-06-10 22:00:00;26,87;53,1;0,0;0,0;0,0;409,3;2,21;119,0;97880,0;0,1
2025-06-10 23:00:00;26,09;56,6;0,0;0,0;0,0;402,35;2,34;125,0;97950,0;0,1
2025-06-11 00:00:00;25,39;58,45;0,0;0,0;0,0;391,5;2,41;129,0;98010,0;0,1
2025-06-11 01:00:00;25,08;58,35;0,0;0,0;0,0;392,95;2,62;131,0;98030,0;0,1
2025-06-11 02:00:00;24,78;56,35;0,0;0,0;0,0;387,05;2,76;130,0;98070,0;0,1
2025-06-11 03:00:00;24,45;58,2;0,0;0,0;0,0;386,85;2,76;130,0;98070,0;0,1
2025-06-11 04:00:00;24,13;60,15;0,0;0,0;0,0;389,55;2,55;135,0;98010,0;0,1
2025-06-11 05:00:00;23,87;62,25;0,0;0,0;0,0;390,15;2,55;144,0;97970,0;0,1
2025-06-11 06:00:00;23,69;64,3;0,0;0,0;0,0;387,65;2,62;145,0;97940,0;0,1
2025-06-11 07:00:00;23,57;64,3;0,0;0,0;0,0;381,65;2,83;140,0;97920,0;0,1
2025-06-11 08:00:00;23,68;64,3;0,0;0,0;0,0;387,45;3,1;139,0;97960,0;0,1
2025-06-11 09:00:00;23,53;66,55;0,0;0,0;0,0;379,7;3,17;139,0;98020,0;0,1
2025-06-11 10:00:00;23,71;66,55;0,0;0,0;0,0;381,05;3,31;137,0;98070,0;0,1
2025-06-11 11:00:00;25,18;66,85;383,0;703,88;79,0;380,1;3,52;135,0;98160,0;0,1
2025-06-11 12:00:00;26,62;60,7;582,0;782,65;98,0;390,15;4,69;129,0;98210,0;0,1
2025-06-11 13:00:00;27,82;57,05;743,0;846,09;100,0;391,7;4,62;122,0;98210,0;0,1
2025-06-11 14:00:00;29,02;53,55;814,0;776,93;156,0;396,9;4,83;112,0;98160,0;0,1
2025-06-11 15:00:00;29,73;51,9;794,0;630,91;243,0;407,0;4,76;103,0;98080,0;0,1
2025-06-11 16:00:00;29,97;48,65;778,0;691,39;199,0;427,3;4,34;100,0;98000,0;0,1
2025-06-11 17:00:00;30,17;48,65;622,0;496,19;254,0;427,3;4,07;101,0;97920,0;0,1
2025-06-11 18:00:00;30,05;48,65;511,0;587,34;163,0;426,35;3,79;103,0;97880,0;0,1
2025-06-11 19:00:00;29,01;51,8;334,0;594,76;96,0;428,45;3,31;110,0;97890,0;0,1
2025-06-11 20:00:00;28,31;53,45;117,0;360,08;53,0;419,4;2,34;111,0;97880,0;0,1
2025-06-11 21:00:00;27,33;56,95;0,0;0,0;0,0;409,3;1,79;113,0;97900,0;0,1
2025-06-11 22:00:00;26,32;62,8;0,0;0,0;0,0;406,6;1,66;118,0;97970,0;0,1
2025-06-11 23:00:00;25,63;66,95;0,0;0,0;0,0;410,45;1,79;118,0;98040,0;0,1
2025-06-12 00:00:00;24,95;69,15;0,0;0,0;0,0;401,4;1,86;119,0;98120,0;0,1
2025-06-12 01:00:00;24,42;69,05;0,0;0,0;0,0;401,1;1,86;125,0;98120,0;0,1
2025-06-12 02:00:00;23,96;71,35;0,0;0,0;0,0;398,3;1,79;133,0;98120,0;0,1
2025-06-12 03:00:00;23,48;71,25;0,0;0,0;0,0;390,35;1,86;140,0;98110,0;0,1
2025-06-12 04:00:00;23,34;71,25;0,0;0,0;0,0;395,2;1,93;138,0;98070,0;0,1
2025-06-12 05:00:00;23,64;66,55;0,0;0,0;0,0;404,3;2,21;133,0;98000,0;0,1
2025-06-12 06:00:00;23,63;66,55;0,0;0,0;0,0;393,45;2,48;132,0;97970,0;0,1
2025-06-12 07:00:00;24,13;64,4;0,0;0,0;0,0;409,3;2,76;128,0;97950,0;0,1
2025-06-12 08:00:00;24,35;62,35;0,0;0,0;0,0;416,3;2,76;129,0;97950,0;0,1
2025-06-12 09:00:00;24,38;62,35;0,0;0,0;0,0;411,65;2,9;129,0;98020,0;0,1
2025-06-12 10:00:00;24,41;64,5;156,0;476,11;55,0;405,05;3,1;130,0;98050,0;0,1
2025-06-12 11:00:00;25,46;64,7;359,0;577,9;110,0;386,85;2,76;127,0;98160,0;0,1
2025-06-12 12:00:00;26,75;58,7;295,0;45,35;267,0;395,55;3,93;123,0;98230,0;0,1
2025-06-12 13:00:00;28,0;55,15;402,0;71,14;348,0;395,0;4,34;121,0;98230,0;0,1
2025-06-12 14:00:00;29,24;51,8;429,0;53,18;384,0;400,8;4,28;120,0;98210,0;0,1
2025-06-12 15:00:00;30,26;48,65;605,0;226,86;407,0;406,6;4,41;117,0;98130,0;0,1
2025-06-12 16:00:00;30,89;44,2;590,0;246,08;384,0;419,2;4,07;115,0;98030,0;0,1
2025-06-12 17:00:00;30,89;42,7;383,0;63,38;336,0;432,9;3,45;112,0;97930,0;0,1
2025-06-12 18:00:00;30,62;45,6;479,0;469,08;201,0;449,75;2,83;109,0;97850,0;0,1
2025-06-12 19:00:00;30,05;48,65;307,0;444,42;129,0;437,4;2,41;97,0;97860,0;0,1
2025-06-12 20:00:00;29,52;51,9;109,0;280,45;59,0;425,0;1,86;90,0;97860,0;0,1
2025-06-12 21:00:00;28,22;57,05;0,0;0,0;0,0;417,85;1,59;77,0;97880,0;0,1
2025-06-12 22:00:00;26,71;69,4;0,0;0,0;0,0;406,8;1,45;85,0;97910,0;0,1
2025-06-12 23:00:00;25,67;74,0;0,0;0,0;0,0;400,6;1,38;100,0;97970,0;0,1
2025-06-13 00:00:00;25,24;73,95;0,0;0,0;0,0;402,35;1,24;115,0;98050,0;0,1
2025-06-13 01:00:00;25,35;69,25;0,0;0,0;0,0;397,6;0,97;137,0;98070,0;0,1
2025-06-13 02:00:00;25,91;64,8;0,0;0,0;0,0;404,1;0,55;134,0;98100,0;0,1
2025-06-13 03:00:00;25,59;66,95;0,0;0,0;0,0;402,15;0,41;153,0;98070,0;0,1
2025-06-13 04:00:00;25,14;69,15;0,0;0,0;0,0;403,3;0,69;169,0;98040,0;0,1
2025-06-13 05:00:00;23,36;78,85;0,0;0,0;0,0;393,25;1,24;177,0;97990,0;0,1
2025-06-13 06:00:00;22,39;81,4;0,0;0,0;0,0;384,55;1,59;172,0;97960,0;0,1
2025-06-13 07:00:00;22,21;81,4;0,0;0,0;0,0;393,85;1,52;143,0;97950,0;0,1
2025-06-13 08:00:00;22,47;76,1;0,0;0,0;0,0;398,45;1,79;130,0;97970,0;0,1
2025-06-13 09:00:00;22,53;71,05;0,0;0,0;0,0;381,45;2,34;117,0;98000,0;0,1
2025-06-13 10:00:00;22,95;68,75;117,0;165,76;82,0;370,8;2,69;114,0;98040,0;0,1
2025-06-13 11:00:00;25,1;62,45;351,0;528,06;124,0;375,45;2,97;113,0;98100,0;0,1
2025-06-13 12:00:00;26,75;58,7;587,0;807,82;89,0;377,95;4,21;111,0;98150,0;0,1
2025-06-13 13:00:00;28,26;57,05;738,0;832,2;107,0;386,1;4,55;105,0;98140,0;0,1
2025-06-13 14:00:00;29,67;50,2;846,0;883,51;99,0;395,0;4,97;96,0;98090,0;0,1
2025-06-13 15:00:00;30,44;47,15;872,0;879,28;105,0;409,7;4,48;99,0;97980,0;0,1
2025-06-13 16:00:00;30,62;45,6;752,0;611,82;240,0;429,25;3,66;102,0;97880,0;0,1
2025-06-13 17:00:00;30,36;47,15;715,0;810,5;114,0;446,45;2,83;96,0;97800,0;0,1
2025-06-13 18:00:00;30,3;47,15;547,0;742,19;107,0;449,55;2,48;89,0;97750,0;0,1
2025-06-13 19:00:00;29,99;50,3;342,0;633,53;88,0;448,8;2,34;89,0;97730,0;0,1
2025-06-13 20:00:00;29,36;51,9;127,0;464,04;44,0;437,55;2,28;86,0;97730,0;0,1
2025-06-13 21:00:00;28,15;57,05;0,0;0,0;0,0;422,65;1,93;76,0;97770,0;0,1
2025-06-13 22:00:00;26,96;60,8;0,0;0,0;0,0;407,0;2,0;73,0;97800,0;0,1
2025-06-13 23:00:00;26,17;64,8;0,0;0,0;0,0;409,1;2,0;70,0;97860,0;0,1
2025-06-14 00:00:00;25,72;69,25;0,0;0,0;0,0;416,1;1,86;64,0;97910,0;0,1
2025-06-14 01:00:00;25,37;69,25;0,0;0,0;0,0;422,4;1,66;64,0;97930,0;0,1
2025-06-14 02:00:00;25,07;73,95;0,0;0,0;0,0;423,25;1,52;62,0;97940,0;0,1
2025-06-14 03:00:00;24,51;76,35;0,0;0,0;0,0;409,1;1,59;55,0;97940,0;0,1
2025-06-14 04:00:00;24,08;76,3;0,0;0,0;0,0;405,25;1,79;50,0;97910,0;0,1
2025-06-14 05:00:00;23,67;78,85;0,0;0,0;0,0;401,4;1,79;45,0;97890,0;0,1
2025-06-14 06:00:00;23,18;84,25;0,0;0,0;0,0;398,45;1,59;44,0;97840,0;0,1
2025-06-14 07:00:00;23,2;84,25;0,0;0,0;0,0;411,45;1,45;52,0;97860,0;0,1
2025-06-14 08:00:00;23,05;84,25;0,0;0,0;0,0;411,05;1,31;57,0;97850,0;0,1
2025-06-14 09:00:00;23,12;87,1;0,0;0,0;0,0;418,0;1,17;72,0;97890,0;0,1
2025-06-14 10:00:00;23,36;87,1;112,0;142,74;82,0;409,1;1,03;94,0;97920,0;0,1
2025-06-14 11:00:00;25,37;74,0;274,0;209,84;184,0;396,75;1,59;95,0;97970,0;0,1
2025-06-14 12:00:00;26,82;67,2;224,0;6,5;220,0;391,1;2,41;90,0;98020,0;0,1
2025-06-14 13:00:00;28,13;61,0;448,0;120,14;357,0;405,25;3,24;95,0;98030,0;0,1
2025-06-14 14:00:00;28,86;57,3;406,0;39,06;373,0;419,75;3,24;90,0;98020,0;0,1
2025-06-14 15:00:00;29,09;55,4;623,0;255,77;400,0;431,2;3,03;80,0;97960,0;0,1
2025-06-14 16:00:00;29,38;53,7;659,0;382,49;339,0;438,9;2,9;72,0;97880,0;0,1
2025-06-14 17:00:00;28,99;53,55;516,0;245,44;334,0;441,85;2,62;68,0;97820,0;0,1
2025-06-14 18:00:00;28,69;55,3;462,0;409,72;219,0;442,8;2,41;66,0;97750,0;0,1
2025-06-14 19:00:00;28,58;57,15;279,0;306,45;156,0;432,55;1,93;70,0;97730,0;0,1
2025-06-14 20:00:00;28,11;61,0;123,0;417,89;48,0;419,75;1,45;61,0;97720,0;0,1
2025-06-14 21:00:00;27,21;65,0;0,0;0,0;0,0;412,2;1,66;52,0;97770,0;0,1
2025-06-14 22:00:00;26,16;69,3;0,0;0,0;0,0;409,7;1,79;35,0;97790,0;0,1
2025-06-14 23:00:00;25,34;71,6;0,0;0,0;0,0;405,05;1,72;22,0;97860,0;0,1
2025-06-15 00:00:00;24,52;78,95;0,0;0,0;0,0;395,75;1,79;20,0;97940,0;0,1
2025-06-15 01:00:00;23,91;81,55;0,0;0,0;0,0;395,85;1,72;24,0;97950,0;0,1
2025-06-15 02:00:00;23,57;84,25;0,0;0,0;0,0;399,25;1,72;30,0;97970,0;0,1
2025-06-15 03:00:00;23,52;84,25;0,0;0,0;0,0;407,0;1,86;39,0;97990,0;0,1
2025-06-15 04:00:00;23,59;84,25;0,0;0,0;0,0;416,85;1,79;44,0;97970,0;0,1
2025-06-15 05:00:00;23,52;84,25;0,0;0,0;0,0;419,95;1,52;58,0;97930,0;0,1
2025-06-15 06:00:00;23,44;84,25;0,0;0,0;0,0;420,35;1,45;78,0;97890,0;0,1
2025-06-15 07:00:00;23,34;81,5;0,0;0,0;0,0;416,3;1,24;61,0;97890,0;0,1
2025-06-15 08:00:00;23,11;84,25;0,0;0,0;0,0;413,2;1,1;60,0;97900,0;0,1
2025-06-15 09:00:00;23,1;87,1;0,0;0,0;0,0;419,4;1,03;62,0;97930,0;0,1
2025-06-15 10:00:00;23,25;84,25;78,0;23,9;73,0;415,5;0,97;66,0;97950,0;0,1
2025-06-15 11:00:00;23,96;78,9;201,0;53,74;178,0;414,55;1,1;67,0;98030,0;0,1
2025-06-15 12:00:00;25,04;73,95;180,0;0,0;180,0;415,3;1,59;66,0;98080,0;0,1
2025-06-15 13:00:00;26,16;71,65;479,0;161,23;357,0;412,0;1,86;63,0;98070,0;0,1
2025-06-15 14:00:00;27,8;63,1;605,0;261,76;384,0;413,4;2,55;67,0;98030,0;0,1
2025-06-15 15:00:00;28,95;59,2;668,0;339,65;372,0;410,3;2,83;70,0;97930,0;0,1
2025-06-15 16:00:00;29,37;57,4;663,0;392,12;335,0;417,45;2,69;77,0;97840,0;0,1
2025-06-15 17:00:00;29,36;57,4;531,0;275,08;327,0;420,15;2,55;82,0;97760,0;0,1
2025-06-15 18:00:00;29,37;55,5;202,0;3,37;200,0;421,3;2,28;80,0;97710,0;0,1
2025-06-15 19:00:00;29,22;57,3;206,0;84,61;172,0;420,15;2,28;74,0;97730,0;0,1
2025-06-15 20:00:00;28,74;57,15;121,0;388,64;51,0;425,0;1,31;71,0;97720,0;0,1
2025-06-15 21:00:00;27,81;63,1;0,0;0,0;0,0;410,85;1,17;42,0;97760,0;0,1
2025-06-15 22:00:00;26,71;69,4;0,0;0,0;0,0;413,0;1,79;23,0;97830,0;0,1
2025-06-15 23:00:00;25,66;74,0;0,0;0,0;0,0;402,75;1,79;17,0;97870,0;0,1
2025-06-16 00:00:00;25,02;79,05;0,0;0,0;0,0;406,2;1,66;15,0;97920,0;0,1
2025-06-16 01:00:00;24,42;81,65;0,0;0,0;0,0;403,05;1,45;13,0;97950,0;0,1
2025-06-16 02:00:00;23,75;84,35;0,0;0,0;0,0;397,1;1,31;18,0;97970,0;0,1
2025-06-16 03:00:00;23,57;90,05;0,0;0,0;0,0;409,5;1,17;29,0;97980,0;0,1
2025-06-16 04:00:00;23,1;90,05;0,0;0,0;0,0;395,75;1,1;42,0;97940,0;0,1
2025-06-16 05:00:00;22,87;90,05;0,0;0,0;0,0;400,0;1,03;50,0;97890,0;0,1
2025-06-16 06:00:00;22,63;93,05;0,0;0,0;0,0;394,8;0,97;45,0;97880,0;0,1
2025-06-16 07:00:00;23,44;87,1;0,0;0,0;0,0;393,45;0,41;87,0;97850,0;0,1
2025-06-16 08:00:00;23,29;87,1;0,0;0,0;0,0;390,35;0,28;81,0;97900,0;0,1
2025-06-16 09:00:00;23,09;90,05;0,0;0,0;0,0;388,4;0,48;35,0;97930,0;0,1
2025-06-16 10:00:00;22,86;90,05;126,0;235,25;77,0;385,3;0,55;37,0;97970,0;0,1
2025-06-16 11:00:00;24,86;81,7;71,0;0,0;71,0;389,0;1,1;25,0;98050,0;0,1
2025-06-16 12:00:00;26,26;74,15;145,0;0,0;145,0;399,25;1,31;42,0;98120,0;0,1
2025-06-16 13:00:00;27,49;71,9;424,0;93,92;353,0;409,7;1,72;68,0;98080,0;0,1
2025-06-16 14:00:00;28,93;61,25;538,0;161,19;402,0;409,3;2,48;88,0;98040,0;0,1
2025-06-16 15:00:00;29,35;57,4;787,0;626,75;241,0;429,65;2,9;94,0;97980,0;0,1
2025-06-16 16:00:00;29,91;55,6;729,0;557,17;263,0;420,15;3,17;94,0;97890,0;0,1
2025-06-16 17:00:00;30,11;53,8;706,0;788,68;121,0;423,25;3,24;92,0;97800,0;0,1
2025-06-16 18:00:00;30,15;53,8;553,0;778,15;91,0;416,45;3,1;91,0;97750,0;0,1
2025-06-16 19:00:00;30,0;55,6;350,0;685,91;74,0;420,75;2,69;87,0;97730,0;0,1
2025-06-16 20:00:00;29,52;55,5;125,0;431,44;47,0;418,8;1,86;74,0;97730,0;0,1
2025-06-16 21:00:00;28,43;61,1;0,0;0,0;0,0;408,9;1,52;29,0;97740,0;0,1
2025-06-16 22:00:00;27,06;67,2;0,0;0,0;0,0;399,85;1,52;359,0;97790,0;0,1
2025-06-16 23:00:00;25,56;79,1;0,0;0,0;0,0;391,5;1,24;351,0;97850,0;0,1
2025-06-17 00:00:00;25,18;81,7;0,0;0,0;0,0;390,55;0,97;5,0;97920,0;0,1
2025-06-17 01:00:00;24,36;81,65;0,0;0,0;0,0;385,4;1,1;38,0;97950,0;0,1
2025-06-17 02:00:00;23,35;87,1;0,0;0,0;0,0;382,2;1,52;47,0;97960,0;0,1
2025-06-17 03:00:00;22,84;87,1;0,0;0,0;0,0;380,1;1,52;45,0;97990,0;0,1
2025-06-17 04:00:00;22,45;90,0;0,0;0,0;0,0;380,1;1,45;39,0;97950,0;0,1
2025-06-17 05:00:00;22,04;87,05;0,0;0,0;0,0;376,4;1,45;37,0;97930,0;0,1
2025-06-17 06:00:00;21,69;89,95;0,0;0,0;0,0;376,2;1,45;51,0;97940,0;0,1
2025-06-17 07:00:00;21,64;89,95;0,0;0,0;0,0;383,95;1,45;77,0;97970,0;0,1
2025-06-17 08:00:00;21,6;89,95;0,0;0,0;0,0;389,4;1,38;84,0;98050,0;0,1
2025-06-17 09:00:00;21,36;89,95;0,0;0,0;0,0;385,7;1,38;94,0;98090,0;0,1
2025-06-17 10:00:00;22,2;90,0;14,0;0,0;14,0;393,25;0,9;98,0;98150,0;0,1
2025-06-17 11:00:00;24,69;78,95;241,0;122,02;189,0;393,25;1,03;78,0;98190,0;0,1
2025-06-17 12:00:00;26,29;74,15;360,0;123,97;284,0;394,2;1,59;61,0;98230,0;0,1
2025-06-17 13:00:00;27,58;67,3;592,0;377,32;307,0;394,4;2,55;86,0;98190,0;0,1
2025-06-17 14:00:00;28,88;57,3;623,0;289,35;379,0;405,85;3,1;100,0;98160,0;0,1
2025-06-17 15:00:00;30,29;50,3;697,0;391,55;356,0;408,75;3,31;103,0;98040,0;0,1
2025-06-17 16:00:00;31,52;45,85;789,0;723,4;184,0;407,2;3,38;103,0;97920,0;0,1
2025-06-17 17:00:00;32,13;41,55;722,0;830,27;106,0;409,1;3,31;102,0;97810,0;0,1
2025-06-17 18:00:00;32,44;38,95;551,0;747,34;107,0;406,4;3,31;101,0;97750,0;0,1
2025-06-17 19:00:00;32,04;38,8;345,0;640,28;87,0;413,0;2,97;94,0;97720,0;0,1
2025-06-17 20:00:00;31,1;44,2;130,0;468,35;45,0;404,3;2,0;81,0;97710,0;0,1
2025-06-17 21:00:00;29,44;48,5;0,0;0,0;0,0;399,65;2,0;62,0;97750,0;0,1
2025-06-17 22:00:00;27,77;53,35;0,0;0,0;0,0;392,1;2,0;67,0;97780,0;0,1
2025-06-17 23:00:00;26,52;58,7;0,0;0,0;0,0;387,85;2,14;80,0;97880,0;0,1
2025-06-18 00:00:00;25,61;62,55;0,0;0,0;0,0;387,45;2,07;90,0;97900,0;0,1
2025-06-18 01:00:00;24,79;64,6;0,0;0,0;0,0;384,65;2,0;95,0;97960,0;0,1
2025-06-18 02:00:00;24,36;66,75;0,0;0,0;0,0;397,3;1,79;96,0;97930,0;0,1
2025-06-18 03:00:00;24,0;71,35;0,0;0,0;0,0;397,5;1,79;93,0;97920,0;0,1
2025-06-18 04:00:00;23,58;73,7;0,0;0,0;0,0;392,85;1,79;82,0;97880,0;0,1
2025-06-18 05:00:00;23,38;73,7;0,0;0,0;0,0;400,2;1,72;72,0;97850,0;0,1
2025-06-18 06:00:00;23,19;78,75;0,0;0,0;0,0;405,05;1,52;68,0;97840,0;0,1
2025-06-18 07:00:00;23,11;78,75;0,0;0,0;0,0;405,85;1,45;81,0;97850,0;0,1
2025-06-18 08:00:00;22,89;78,75;0,0;0,0;0,0;401,0;1,52;77,0;97900,0;0,1
2025-06-18 09:00:00;22,88;81,45;0,0;0,0;0,0;405,85;1,45;62,0;97940,0;0,1
2025-06-18 10:00:00;23,41;81,5;28,0;0,0;28,0;408,9;1,31;50,0;97980,0;0,1
2025-06-18 11:00:00;24,99;73,95;91,0;0,0;91,0;408,75;1,79;45,0;98060,0;0,1
2025-06-18 12:00:00;26,26;69,4;372,0;143,72;284,0;403,1;2,34;55,0;98120,0;0,1
2025-06-18 13:00:00;27,66;63,0;458,0;131,18;359,0;402,75;2,48;74,0;98070,0;0,1
2025-06-18 14:00:00;29,22;55,4;653,0;350,0;358,0;408,75;4,0;88,0;98000,0;0,1
2025-06-18 15:00:00;29,97;52,05;715,0;431,84;339,0;418,6;3,93;85,0;97920,0;0,1
2025-06-18 16:00:00;30,42;48,75;753,0;613,38;240,0;423,25;3,45;81,0;97840,0;0,1
2025-06-18 17:00:00;30,65;50,45;625,0;498,54;255,0;425,0;2,97;81,0;97750,0;0,1
2025-06-18 18:00:00;30,63;48,75;515,0;590,37;164,0;413,2;2,48;81,0;97710,0;0,1
2025-06-18 19:00:00;30,35;47,15;288,0;329,57;155,0;424,8;2,41;82,0;97690,0;0,1
2025-06-18 20:00:00;29,8;50,3;135,0;510,38;42,0;417,25;1,66;66,0;97750,0;0,1
2025-06-18 21:00:00;28,66;55,3;0,0;0,0;0,0;409,7;1,66;30,0;97760,0;0,1
2025-06-18 22:00:00;27,3;60,9;0,0;0,0;0,0;399,85;1,66;24,0;97800,0;0,1
2025-06-18 23:00:00;26,17;69,3;0,0;0,0;0,0;400,2;1,52;36,0;97860,0;0,1
2025-06-19 00:00:00;25,32;74,0;0,0;0,0;0,0;404,3;1,24;58,0;97920,0;0,1
2025-06-19 01:00:00;24,83;76,45;0,0;0,0;0,0;393,75;1,1;90,0;97950,0;0,1
2025-06-19 02:00:00;24,14;78,9;0,0;0,0;0,0;391,1;1,24;133,0;97960,0;0,1
2025-06-19 03:00:00;23,61;81,5;0,0;0,0;0,0;394,2;1,31;147,0;97940,0;0,1
2025-06-19 04:00:00;23,67;81,5;0,0;0,0;0,0;405,85;1,1;131,0;97910,0;0,1
2025-06-19 05:00:00;23,65;78,85;0,0;0,0;0,0;397,7;0,97;112,0;97880,0;0,1
2025-06-19 06:00:00;23,77;76,3;0,0;0,0;0,0;403,7;0,83;103,0;97830,0;0,1
2025-06-19 07:00:00;23,46;78,85;0,0;0,0;0,0;403,1;0,97;100,0;97810,0;0,1
2025-06-19 08:00:00;22,85;81,45;0,0;0,0;0,0;387,45;1,1;125,0;97810,0;0,1
2025-06-19 09:00:00;22,27;84,15;0,0;0,0;0,0;388,4;1,38;142,0;97870,0;0,1
2025-06-19 10:00:00;22,84;84,25;135,0;316,15;70,0;391,3;0,97;144,0;97890,0;0,1
2025-06-19 11:00:00;25,89;67,05;351,0;551,26;117,0;396,9;0,9;114,0;97970,0;0,1
2025-06-19 12:00:00;27,5;58,9;540,0;622,97;159,0;407,0;1,66;90,0;98010,0;0,1
2025-06-19 13:00:00;28,77;55,3;595,0;385,86;304,0;416,45;2,55;91,0;97980,0;0,1
2025-06-19 14:00:00;29,96;48,65;746,0;576,86;260,0;405,85;3,17;91,0;97920,0;0,1
2025-06-19 15:00:00;31,03;44,2;696,0;391,71;355,0;413,75;3,52;97,0;97810,0;0,1
2025-06-19 16:00:00;31,56;42,85;691,0;448,34;316,0;427,3;3,03;98,0;97720,0;0,1
2025-06-19 17:00:00;31,98;40,15;579,0;374,44;301,0;428,45;2,83;98,0;97620,0;0,1
2025-06-19 18:00:00;32,11;38,8;439,0;324,36;246,0;432,9;2,62;102,0;97550,0;0,1
2025-06-19 19:00:00;31,54;41,4;228,0;128,65;176,0;428,85;2,34;101,0;97570,0;0,1
2025-06-19 20:00:00;30,95;44,2;132,0;475,49;45,0;427,5;1,72;90,0;97610,0;0,1
2025-06-19 21:00:00;29,56;50,2;0,0;0,0;0,0;423,45;1,66;67,0;97630,0;0,1
2025-06-19 22:00:00;28,01;55,15;0,0;0,0;0,0;405,45;1,79;66,0;97660,0;0,1
2025-06-19 23:00:00;27,07;60,8;0,0;0,0;0,0;411,85;1,79;72,0;97740,0;0,1
2025-06-20 00:00:00;26,11;64,8;0,0;0,0;0,0;400,0;1,72;80,0;97790,0;0,1
2025-06-20 01:00:00;25,39;69,25;0,0;0,0;0,0;405,75;1,52;85,0;97810,0;0,1
2025-06-20 02:00:00;24,72;76,35;0,0;0,0;0,0;401,2;1,38;80,0;97820,0;0,1
2025-06-20 03:00:00;24,29;76,35;0,0;0,0;0,0;401,75;1,38;74,0;97780,0;0,1
2025-06-20 04:00:00;23,81;76,3;0,0;0,0;0,0;397,7;1,52;81,0;97800,0;0,1
2025-06-20 05:00:00;23,38;78,85;0,0;0,0;0,0;398,3;1,38;89,0;97800,0;0,1
2025-06-20 06:00:00;23,21;81,45;0,0;0,0;0,0;399,45;1,17;68,0;97780,0;0,1
2025-06-20 07:00:00;23,35;78,85;0,0;0,0;0,0;406,0;1,1;46,0;97760,0;0,1
2025-06-20 08:00:00;23,07;81,45;0,0;0,0;0,0;402,15;1,1;37,0;97810,0;0,1
2025-06-20 09:00:00;22,68;87,05;0,0;0,0;0,0;395,95;1,31;23,0;97870,0;0,1
2025-06-20 10:00:00;22,91;87,1;123,0;224,67;77,0;395,0;0,97;30,0;97900,0;0,1
2025-06-20 11:00:00;25,49;74,0;373,0;691,54;80,0;393,85;0,9;58,0;97980,0;0,1
2025-06-20 12:00:00;27,1;67,2;559,0;710,4;125,0;395,95;1,31;96,0;98050,0;0,1
2025-06-20 13:00:00;28,87;55,4;511,0;213,63;350,0;396,35;3,17;117,0;98010,0;0,1
2025-06-20 14:00:00;29,99;47,0;754,0;602,01;247,0;415,5;3,93;115,0;97960,0;0,1
2025-06-20 15:00:00;31,32;41,4;774,0;581,31;268,0;401,4;4,21;111,0;97860,0;0,1
2025-06-20 16:00:00;32,08;38,8;818,0;823,62;129,0;416,45;4,0;110,0;97760,0;0,1
2025-06-20 17:00:00;32,48;37,65;690,0;712,18;161,0;414,75;3,79;109,0;97670,0;0,1
2025-06-20 18:00:00;32,66;36,35;551,0;745,53;107,0;411,05;3,52;110,0;97610,0;0,1
2025-06-20 19:00:00;32,19;37,5;360,0;716,28;70,0;409,1;3,24;99,0;97600,0;0,1
2025-06-20 20:00:00;31,28;41,3;132,0;473,48;45,0;401,0;2,34;89,0;97600,0;0,1
2025-06-20 21:00:00;29,5;45,35;0,0;0,0;0,0;393,85;2,0;78,0;97640,0;0,1
2025-06-20 22:00:00;27,87;49,8;0,0;0,0;0,0;389,2;1,72;74,0;97690,0;0,1
2025-06-20 23:00:00;26,21;60,6;0,0;0,0;0,0;381,65;1,52;72,0;97770,0;0,1
2025-06-21 00:00:00;25,23;66,85;0,0;0,0;0,0;379,7;1,24;59,0;97820,0;0,1
2025-06-21 01:00:00;24,67;69,05;0,0;0,0;0,0;387,75;1,03;30,0;97870,0;0,1
2025-06-21 02:00:00;23,61;76,2;0,0;0,0;0,0;383,0;1,38;3,0;97860,0;0,1
2025-06-21 03:00:00;23,03;78,75;0,0;0,0;0,0;379,9;1,31;344,0;97830,0;0,1
2025-06-21 04:00:00;23,93;71,35;0,0;0,0;0,0;378,75;0,69;317,0;97810,0;0,1
2025-06-21 05:00:00;23,59;73,7;0,0;0,0;0,0;371,95;0,55;169,0;97770,0;0,1
2025-06-21 06:00:00;21,5;81,35;0,0;0,0;0,0;371,2;1,45;142,0;97770,0;0,1
2025-06-21 07:00:00;21,16;84,05;0,0;0,0;0,0;375,85;1,59;124,0;97720,0;0,1
2025-06-21 08:00:00;20,88;81,3;0,0;0,0;0,0;367,5;1,59;114,0;97770,0;0,1
2025-06-21 09:00:00;20,62;84,05;0,0;0,0;0,0;366,55;1,59;108,0;97820,0;0,1
2025-06-21 10:00:00;21,4;81,35;137,0;338,38;68,0;367,1;1,1;99,0;97880,0;0,1
